,artist_name,track_name,track_id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
150,Aaliyah,More Than A Woman,4x2YdtTppdbL4kHPOjaunq,60,0.655,0.649,1,-5.653,0,0.089,0.0793,0.000393,0.117,0.759,86.968,229867,4
151,Aaliyah,Extra Smooth,1cksTb3P65MGYvxsbDLo1s,43,0.824,0.718,1,-4.902,0,0.0615,0.0166,0.000126,0.1,0.641,92.062,234600,4
152,Aaliyah,Those Were The Days,3sSVj3P8ykG2zvgSolBLU5,39,0.733,0.843,1,-4.883,1,0.0789,0.545,0.00638,0.0507,0.908,86.957,204107,4
153,Nelly Furtado,Say It Right,2aI21FnmY7TJVKeMaoQZ0t,79,0.872,0.872,1,-6.328,1,0.139,0.0476,0.00112,0.0543,0.809,116.948,223080,4
154,Eduardo Luzquiños,Red Red Wine - Remix,3pdwUeWBzDUcu10wriDsje,56,0.907,0.824,1,-4.72,1,0.215,0.045,0.00128,0.199,0.853,127.982,189912,4
155,SEB,seaside_demo,1SgUjGzbmmMOsGFTVwQ59L,76,0.706,0.824,0,-7.959,1,0.0694,0.355,0.000133,0.111,0.86,94.98,132000,4
156,United Idol,Ke Cap Gap Ba Gia,3TbBhFXaGOjMqWgOlhe2pt,47,0.877,0.686,3,-4.819,0,0.0565,0.0281,0.643,0.335,0.961,128.027,208631,4
157,Duncan Laurence,Arcade,1Xi84slp6FryDSCbzq4UCD,84,0.45,0.329,9,-12.603,0,0.0441,0.818,0.00109,0.135,0.266,71.884,183624,3
158,Hr. Troels,Stay,1cQh9LgM9g0n0wJj66bw97,45,0.683,0.947,1,-3.789,1,0.129,0.0348,5.68e-06,0.162,0.319,128.05,173438,4
159,FEL!X,Meaning,6FCu1U5lG7BvUA3VvqeM6U,37,0.838,0.835,7,-5.764,1,0.182,0.095,4.7e-06,0.288,0.437,127.988,138462,4
160,Diplo,On My Mind - Do You Dance? Edit,5eDfaZRHd5yk0ALG5wH8Mv,56,0.852,0.47,7,-11.263,1,0.0676,0.000959,0.0243,0.106,0.829,123.054,138534,4
161,Lil Nas X,MONTERO (Call Me By Your Name),1SC5rEoYDGUK4NfG82494W,90,0.593,0.503,8,-6.725,0,0.22,0.293,0.0,0.405,0.71,178.781,137704,4
162,Sada Baby,Whole Lotta Choppas,6hLZzCS4E7AWo3PRBWy6az,60,0.926,0.762,1,-1.887,1,0.205,0.000718,0.0,0.117,0.277,127.931,153750,4
163,Crystal Rock,Love Story,7DuDk1VWKihmr7mAWhJSJb,39,0.629,0.906,11,-4.161,0,0.0873,0.047,0.0,0.919,0.701,130.004,210000,4
164,Ryn Weaver,Pierre,2vpVR1L7Qfkd7D6qFNuorq,65,0.607,0.827,9,-4.282,1,0.0484,0.289,2.95e-06,0.719,0.552,100.062,202733,4
165,Crystal Rock,Unwritten,3MRVlHZeHa79iL6HLyEOSq,36,0.649,0.935,0,-1.99,1,0.203,0.0439,0.0,0.317,0.522,128.043,193000,4
166,MEDUZA,Piece Of Your Heart,1DFD5Fotzgn6yYXkYsKiGs,79,0.677,0.744,10,-6.806,0,0.0295,0.0404,0.00016,0.074,0.631,124.08,152913,4
167,Doja Cat,Streets,60ynsPSSKe6O3sfwRnIBRf,87,0.749,0.463,11,-8.433,1,0.0842,0.21,0.0382,0.338,0.189,90.035,226987,4
168,twocolors,Lovefool,51Of5p3lKZeOg6itfs4og4,78,0.677,0.766,6,-6.896,1,0.0568,0.0219,6.81e-06,0.129,0.198,123.062,190488,4
169,bbno$,i remember,4MWFPLrhkekG6gcix2l3vJ,60,0.602,0.821,3,-6.123,1,0.0408,0.000925,0.712,0.217,0.821,76.986,203347,4
170,Katy Perry,Hot N Cold,0iGckQFyv6svOfAbAY9aWJ,75,0.706,0.841,7,-3.956,1,0.0418,7.95e-05,0.0,0.0688,0.861,132.032,220227,4
171,FISHER,Losing It,6ho0GyrWZN3mhi9zVRW7xi,77,0.76,0.964,2,-5.844,1,0.0577,0.00181,0.703,0.0975,0.643,125.003,248036,4
172,Bastille,bad_news (Bastille Vs. MNEK),0dduFugL8TwB6Rsw52xysY,36,0.51,0.828,9,-5.167,0,0.11,0.252,0.013,0.648,0.365,82.512,287316,4
173,Future,Where Ya At (feat. Drake),5nN8BwAQDJDguq7Dpd3JQQ,68,0.813,0.453,1,-6.941,1,0.338,0.0933,0.0,0.14,0.191,161.997,208027,4
174,Fismoll,Let's Play Birds,6evyaes8kwo3H5yZGS8abz,45,0.735,0.17,9,-14.392,1,0.0399,0.881,0.00385,0.099,0.344,120.963,241849,4
175,Maggie Rogers,Alaska,4DyfJFTQb27adTDdhFeSgD,51,0.837,0.312,0,-13.797,1,0.0702,0.313,0.0175,0.0923,0.145,104.008,189400,4
176,Ariana Grande,R.E.M,1xWH8zYtDeS9mW1JJG23VZ,69,0.831,0.485,10,-6.677,0,0.15,0.375,1.47e-05,0.118,0.622,80.022,245667,4
177,Krzysztof Zalewski,Polsko,2OrHK7t3PWuQ082seoUs8T,44,0.503,0.788,0,-6.631,1,0.0388,0.00146,1.64e-05,0.54,0.621,91.13,183120,4
178,Mary Komasa,Lost Me,4uM2qMweLlG5LgILqdqVu3,34,0.191,0.467,2,-10.014,0,0.0495,0.344,0.205,0.11,0.139,161.476,325158,4
179,Kanye West,Hurricane,6Hfu9sc7jvv6coyy2LlzBF,83,0.587,0.561,0,-6.569,1,0.146,0.0466,0.0,0.109,0.351,80.009,243187,4
180,Justin Bieber,Friends (with BloodPop®),7iNIg7XDEaYECfWD5dJ9Va,72,0.743,0.735,8,-5.337,1,0.0382,0.00389,0.0,0.304,0.631,104.979,189467,4
181,Royal Blood,Loose Change,48wDtXGVFNZHANlDYTKMAW,53,0.478,0.79,1,-5.016,1,0.133,0.195,2.2e-05,0.326,0.538,84.545,155987,4
182,Miguel,Come Through and Chill (feat. J. Cole & Salaam Remi),1m8WpLYXEiNVZchsWEcCSy,71,0.461,0.653,6,-8.617,1,0.327,0.158,0.0,0.197,0.588,81.628,322000,1
183,Zedd,Stay,6uBhi9gBXWjanegOb2Phh0,78,0.69,0.622,5,-5.025,0,0.0622,0.253,0.0,0.116,0.544,102.04,210091,4
184,ZAYN,Still Got Time (feat. PARTYNEXTDOOR),000xQL6tZNLJzIrtIgxqSl,61,0.748,0.627,7,-6.029,1,0.0639,0.131,0.0,0.0852,0.524,120.963,188491,4
185,The Weeknd,The Morning - Original,4jBfUB4kQJCWOrjGLQqhO0,60,0.682,0.51,6,-9.987,0,0.0441,0.143,4.46e-06,0.0797,0.191,120.097,314110,4
186,The Weeknd,The Morning - Original,4jBfUB4kQJCWOrjGLQqhO0,60,0.682,0.51,6,-9.987,0,0.0441,0.143,4.46e-06,0.0797,0.191,120.097,314110,4
187,The Weeknd,The Morning - Original,4jBfUB4kQJCWOrjGLQqhO0,60,0.682,0.51,6,-9.987,0,0.0441,0.143,4.46e-06,0.0797,0.191,120.097,314110,4
188,The Weeknd,The Morning - Original,4jBfUB4kQJCWOrjGLQqhO0,60,0.682,0.51,6,-9.987,0,0.0441,0.143,4.46e-06,0.0797,0.191,120.097,314110,4
189,LemON,Spójrz,4SxCQJRrLt58to4rOEWBva,27,0.371,0.597,9,-7.285,1,0.0331,0.0229,2.27e-05,0.0903,0.121,149.967,307488,4
190,The Weeknd,Six Feet Under,4mU5iXHeLgbR94siF7p1sY,71,0.772,0.504,6,-8.219,0,0.0761,0.129,0.0,0.125,0.244,140.035,237573,4
191,Nicky Jam,X,5YUyW9opqNsMSEzzecZih1,76,0.594,0.749,9,-5.298,0,0.056,0.0338,0.00106,0.3,0.694,179.968,172854,4
192,Sonder,Too Fast,42QRyJd5x6e2TFR1S41g2p,65,0.395,0.33,4,-10.924,0,0.0408,0.316,1.89e-05,0.268,0.102,98.813,308006,3
193,James Bay,Peer Pressure,4RE3vueod5PL48rvHtuu9C,71,0.631,0.715,1,-6.083,0,0.0277,0.0299,0.0,0.122,0.42,135.826,176827,4
194,Rihanna,Needed Me,4pAl7FkDMNBsjykPXo91B3,82,0.671,0.314,5,-8.091,0,0.244,0.11,0.0,0.0825,0.296,110.898,191600,4
195,Michael Kiwanuka,Love & Hate,7oOEFDLSQscl0uGulnIEmG,67,0.278,0.494,7,-7.853,0,0.029,0.157,0.000407,0.173,0.527,169.661,427093,4
196,Calvin Harris,Pray to God (feat. HAIM) - Calvin Harris vs Mike Pickering Hacienda Remix,4owbJfCN73rJQAgQ7HMBBH,43,0.783,0.836,8,-3.007,1,0.0604,0.0458,0.0502,0.0764,0.723,123.004,224107,4
197,LIE NING,tonight,5DbgS9MzympMsamdQSOpPm,28,0.761,0.329,11,-12.998,0,0.0909,0.803,0.0,0.0869,0.203,119.949,283596,4
198,OneRepublic,Wherever I Go,7kftK4n15rl1wbpfjSq2Tk,67,0.54,0.675,10,-6.449,0,0.0429,0.1,0.0,0.237,0.348,99.97,169773,4
199,Sabrina Claudio,Did We Lose Our Minds,58VbElSOxvLsQBtetg0PcT,44,0.326,0.417,7,-9.118,1,0.0276,0.814,6.56e-05,0.305,0.0422,80.013,204225,4
200,Justine Skye,I'm Yours,2Li7mYntk8VZYFFCmvHPQL,32,0.646,0.633,1,-6.726,1,0.0713,0.0887,0.0,0.116,0.504,94.875,175584,4
201,PARTYNEXTDOOR,BELIEVE IT,4HDCLYli2SUdkq9OjmvhSD,75,0.43,0.7,6,-5.35,1,0.264,0.0902,0.0,0.216,0.731,158.373,183219,4
202,Billie Eilish,WHEN I WAS OLDER - Music Inspired By The Film ROMA,7tGEAA1f8MydT7eVbbO9Zy,65,0.696,0.332,6,-12.834,1,0.0425,0.853,0.433,0.0848,0.0628,150.13,270520,4
203,Sigala,Easy Love,5s7xgzXtmY4gMjeSlgisjy,68,0.68,0.942,9,-4.208,1,0.0631,0.175,0.0013,0.117,0.647,123.976,229813,4
204,The Neighbourhood,Leaving Tonight,6C0T7QMpmeDoDkke32Ctqb,59,0.566,0.681,9,-5.443,0,0.0299,0.0149,0.0,0.104,0.187,119.916,203880,4
205,Major Lazer,Powerful (feat. Ellie Goulding & Tarrus Riley),0BcP3FTTxSty93nTnB2a9H,63,0.598,0.792,11,-4.043,0,0.0478,0.121,0.0,0.158,0.732,97.479,206327,3
206,FINNEAS,A Concert Six Months From Now,7aDIsG4RJx4THcSEMeM01x,65,0.536,0.233,7,-10.272,1,0.0583,0.715,0.0,0.132,0.266,138.756,205287,3
207,Ariana Grande,better off,3NbTQ8ZbHU6MSEVUFAVCJ9,67,0.597,0.524,11,-7.247,1,0.0537,0.216,0.0,0.112,0.0549,92.568,171333,4
208,Alessia Cara,Out Of Love,4WzhjxvLP95y7AMDy0Atwb,77,0.481,0.267,7,-9.249,1,0.0339,0.8,0.0,0.249,0.137,117.64,227693,3
209,Camila Cabello,This Love,7cHje4KLujM18aBSLvaySE,63,0.494,0.502,8,-5.75,1,0.0329,0.253,4.37e-06,0.105,0.162,179.643,220072,3
210,Ariana Grande,in my head,4T652DlATVHe0jdLKaN3Bw,72,0.662,0.6,0,-6.402,1,0.0703,0.173,0.000137,0.109,0.331,134.979,222947,4
211,Selena Gomez,Lose You To Love Me,5eUvtb2X5BwnuGHnckOEhI,44,0.488,0.343,4,-8.985,1,0.0436,0.556,0.0,0.21,0.0978,102.819,206459,4
212,Alina Baraz,To Me,70izrPPF9I7fqCOChXsc30,56,0.273,0.557,1,-9.812,1,0.0445,0.421,0.24,0.0885,0.0398,77.996,257055,4
213,Kehlani,Toxic,0IuEcycL8sF3MbrMEo2GBE,0,0.607,0.456,3,-5.433,1,0.0368,0.306,0.00168,0.113,0.0394,112.271,168183,4
214,Sabrina Claudio,Truth Is,2AAL4PF8WtOgHKHajUBbwh,59,0.645,0.726,4,-3.402,0,0.0691,0.585,0.000451,0.112,0.158,129.908,212010,3
215,Sabrina Claudio,Problem With You,5c8lzZGPbmVu6sLQOA5WoU,58,0.607,0.533,6,-6.188,0,0.136,0.47,0.0136,0.12,0.321,160.138,215748,4
216,Billie Eilish,Bored,04sN26COy28wTXYj3dMoiZ,87,0.614,0.318,7,-12.695,1,0.0478,0.896,0.00239,0.0795,0.112,119.959,180933,4
217,Ariana Grande,safety net (feat. Ty Dolla $ign),14gkWVFMwdxBMyqBw1wmIg,71,0.552,0.599,1,-5.75,0,0.0404,0.0703,0.0,0.0986,0.0916,161.884,208457,4
218,Kate Nash,Nicest Thing,5nAI6Bul9Ub0661y9RDCw7,43,0.536,0.291,11,-11.859,0,0.0308,0.696,0.000858,0.187,0.406,109.905,245427,4
219,Hailee Steinfeld,Wrong Direction,5Qsp8mtshe70DX7EYbWZGo,71,0.39,0.388,10,-9.017,1,0.0355,0.472,0.0,0.157,0.187,72.934,248987,4
220,Lana Del Rey,Love song,5tyMJlMqaggzvuX7TtlrTe,69,0.384,0.0701,9,-16.512,1,0.0367,0.966,0.00017,0.0805,0.288,63.425,229326,4
221,SZA,20 Something,4h6ViRoztTBpWcJ1zFT9Zg,71,0.569,0.299,11,-8.603,1,0.275,0.739,0.0,0.054,0.505,81.049,198160,4
222,Feist,Let It Die,4kvuZkbZN19LJgNodj2Yrd,35,0.542,0.192,7,-13.469,1,0.058,0.66,0.000192,0.11,0.0527,114.965,175387,3
223,Ariana Grande,off the table (with The Weeknd),7E1jVNoWuemqUryI4FxsVD,68,0.411,0.522,0,-7.295,1,0.0981,0.519,0.0,0.398,0.382,88.332,239949,1
224,Lana Del Rey,Cinnamon Girl,2mdEsXPu8ZmkHRRtAdC09e,73,0.294,0.337,6,-10.614,0,0.036,0.814,0.414,0.14,0.135,91.781,300683,5
225,Fousheé,Deep End - Rompasso Remix,2SUhYLEWeiJsK5IX1UCa66,48,0.717,0.865,4,-6.307,0,0.148,0.103,0.000242,0.323,0.581,124.959,164305,4
226,Joji,Daylight,6Ed1q0X8oSKSm4IIhiQbYg,73,0.528,0.749,7,-7.571,1,0.0479,0.00488,9.6e-05,0.0949,0.729,163.944,163906,4
227,Rema,Soundgasm,5c549LWiKCWGvcDsZwMN6v,72,0.805,0.525,6,-7.376,0,0.0638,0.119,0.00203,0.0779,0.693,100.033,204755,4
228,Ariana Grande,pov,3UoULw70kMsiVXxW0L3A33,81,0.487,0.534,0,-5.664,0,0.0555,0.36,0.0,0.1,0.173,131.798,201882,4
229,Aaron Smith,Dancin - Krono Remix,4IlqQhaxrGPxmg35YcXXuS,75,0.751,0.727,10,-9.789,0,0.0304,0.0442,0.0338,0.1,0.28,119.982,256000,4
230,Griff,Shade of Yellow,7qHXEShpUpCcSUbgVjEAoQ,56,0.675,0.562,9,-5.99,1,0.0968,0.245,0.00109,0.103,0.655,79.916,156963,1
231,KALEO,Way down We Go,0y1QJc3SJVPKJ1OvFmFqe6,80,0.489,0.505,10,-8.022,0,0.117,0.579,0.000333,0.104,0.337,163.255,213707,4
232,Cleo Sol,Why Don't You,6RQ0i7rApnnWSI8uEiGVVF,63,0.43,0.592,0,-7.55,0,0.15,0.136,0.0905,0.112,0.599,54.585,228990,4
233,Chris Brown,Under The Influence,5IgjP7X4th6nMNDh4akUHb,79,0.733,0.69,9,-5.529,0,0.0427,0.0635,1.18e-06,0.105,0.31,116.992,184613,4
234,Billie Eilish,Your Power,042Sl6Mn83JHyLEqdK7uI0,81,0.632,0.284,9,-14.025,0,0.0801,0.932,0.000476,0.233,0.208,129.642,245897,4
235,H.E.R.,Come Through (feat. Chris Brown),29he0Joo5sz2607A6ZBT6H,68,0.612,0.423,5,-8.062,0,0.0508,0.588,0.0,0.117,0.18,135.841,214093,5
236,Jorja Smith,Gone,1wFwyUWoNFdr0Fl0QygxZ2,58,0.54,0.632,6,-8.244,0,0.139,0.352,0.00109,0.109,0.626,136.78,195275,4
237,The Weeknd,Save Your Tears (with Ariana Grande) (Remix),37BZB0z9T8Xu7U3e65qxFy,91,0.65,0.825,0,-4.645,1,0.0325,0.0215,2.44e-05,0.0936,0.593,118.091,191014,4
238,Fiji Blue,Wait!,7gpmEGMOAti4brA7PSCRp4,51,0.749,0.409,9,-9.263,1,0.0395,0.13,0.00222,0.152,0.486,122.979,168951,4
239,Paul Woolford,Looking For Me,2KYnSFIrSbaKUXWetW7Klt,64,0.641,0.529,6,-11.536,1,0.0288,0.00441,0.000862,0.0809,0.449,121.027,211452,4
240,Billie Eilish,Lo Vas A Olvidar (with ROSALÍA),0psS4i5YooJrXfDnGvWRLi,69,0.343,0.243,4,-14.66,0,0.0777,0.721,0.00198,0.0668,0.032,135.154,203464,4
241,Joel Lyssarides,Björninnan,23cJ3BYjWbxVHkNqkbOIbJ,26,0.483,0.0198,1,-19.742,0,0.0739,0.993,0.918,0.093,0.27,65.621,146722,5
242,Miley Cyrus,Prisoner (feat. Dua Lipa),2Oycxb8QbPkpHTo8ZrmG0B,78,0.781,0.67,3,-3.912,0,0.0452,0.0103,0.0,0.0761,0.595,127.99,169333,4
243,Bleedingxheart,lovely,3MPOKZosrDVmsfR1Yczwed,59,0.36,0.336,0,-14.269,0,0.0324,0.615,0.885,0.107,0.0867,68.202,221359,5
244,Bob tik,Frozen Circles Tok,0JdgPiUNbpE0up2QSevPXG,43,0.658,0.558,1,-10.491,1,0.0539,0.0669,0.939,0.149,0.811,109.971,178983,4
245,Madonna,Frozen,6lknMmJZALXxx7emwwZWLX,81,0.706,0.633,1,-9.584,1,0.0419,0.267,0.0192,0.175,0.375,110.005,120157,4
246,Billie Eilish,i love you,6CcJMwBtXByIz4zQLzFkKc,82,0.421,0.131,0,-18.435,1,0.0382,0.952,0.00453,0.109,0.12,137.446,291796,4
247,Olivia Rodrigo,hope ur ok,1zejeOnykpCoyVSit6Bwp3,79,0.443,0.298,0,-12.181,1,0.0644,0.388,1e-05,0.103,0.172,77.253,209560,4
248,Olivia Rodrigo,enough for you,2TOzTqQXNmR2zDJXihjZ2e,82,0.638,0.259,7,-10.706,1,0.0898,0.753,0.0,0.219,0.269,88.485,202827,4
249,Ariana Grande,Let Me Love You,49vZduMPCMnDDrl1WBxUDk,66,0.527,0.435,2,-8.363,1,0.129,0.0295,0.0,0.243,0.0781,102.698,223853,3
250,Billie Eilish,my future,3YUMWmx8EJq0DurfuIwoGh,74,0.456,0.285,8,-10.755,1,0.0979,0.814,0.143,0.307,0.0809,104.89,210005,4
251,Kelly Clarkson,Miss Independent,3v4yDypfo94dachEvmjQdj,48,0.656,0.615,11,-6.359,0,0.137,0.0769,0.000415,0.0706,0.592,175.943,214773,4
252,The Chainsmokers,Don't Let Me Down,1i1fxkWeaMmKEB4T7zqbzK,81,0.532,0.869,11,-5.094,1,0.172,0.157,0.00508,0.136,0.422,159.803,208373,4
253,George Ezra,Barcelona,3ieLey98V9mIIh3W9gBlPF,68,0.629,0.572,5,-9.332,1,0.0307,0.32,0.000853,0.109,0.182,93.997,188960,4
254,Mr. Probz,Waves - Robin Schulz Radio Edit,1HFfMOxCAT4GAwaPfCdmUs,79,0.829,0.51,5,-9.334,0,0.0369,0.00821,0.00143,0.0829,0.45,119.994,208133,4
255,Camila Cabello,OMG (feat. Quavo),4xBjsLUSjcx2h7PcRikpQp,64,0.655,0.576,5,-6.735,0,0.0536,0.0295,0.115,0.132,0.167,139.953,228893,4
256,SYML,Fear of the Water,3xn7cwof2Srt3CRjvLfrXa,62,0.46,0.208,7,-17.635,0,0.0302,0.954,0.882,0.118,0.151,93.031,245813,4
257,Ed Sheeran,Small Bump,2sKgjO8vxk7znTpwNAptaW,43,0.81,0.436,10,-12.683,1,0.0717,0.689,0.000151,0.11,0.446,119.973,259413,4
258,Alessia Cara,Sweet Dream,3HhrQvdp1HIVluWLEgdAsV,58,0.734,0.538,0,-9.2,1,0.146,0.253,0.0,0.229,0.461,123.052,182255,4
259,Drake,4422,2fkeWbM6iqTw7oGHTYm2lw,66,0.609,0.229,11,-12.36,0,0.0333,0.558,0.0413,0.113,0.19,111.887,186293,4
260,Beyoncé,Upgrade U (feat. Jay-Z),58pINgDmj3HtoVjr6J3ApO,50,0.676,0.683,7,-5.586,1,0.298,0.00164,0.000186,0.302,0.461,84.931,272707,4
261,ABRA,Roses,0qeGCfzkQfpt2JlHqxamOG,51,0.752,0.638,1,-9.574,1,0.0967,0.0448,0.00518,0.114,0.742,115.007,217565,4
262,Dawid Podsiadło,Najnowszy Klip,35UvOH0tRlSCdtWtaXuiWh,60,0.719,0.673,8,-8.083,1,0.0343,0.0661,1.34e-06,0.135,0.345,94.008,229667,4
263,Miley Cyrus,Unholy,6vjymPak0JRQC2P84XlI9t,60,0.824,0.534,4,-4.679,0,0.0363,0.0357,3.62e-06,0.0877,0.206,141.983,130187,4
264,DJ Khaled,I Got the Keys (feat. Jay-Z & Future),6X92l986jasw5nvGsblwk0,45,0.686,0.623,1,-3.425,1,0.13,0.00287,0.00145,0.219,0.176,140.171,219759,4
265,DJ Snake,Let Me Love You,0lYBSQXN6rCTvUZvg9S0lU,84,0.649,0.716,8,-5.371,1,0.0349,0.0863,2.63e-05,0.135,0.163,99.988,205947,4
266,Drake,Hotline Bling,0wwPcA6wtMf6HUMpIRdeP7,80,0.891,0.628,2,-7.863,1,0.0551,0.00258,0.00019,0.0504,0.552,134.966,267067,4
267,Interpol,All the Rage Back Home,4hgsFv2a0znK2BJ5tdG6AK,52,0.287,0.91,7,-5.759,1,0.0571,4.12e-05,0.571,0.277,0.367,84.499,262427,4
268,Trey Songz,Song Goes Off,7L87B1YWTT11I0mSAEYEOF,50,0.678,0.462,0,-7.842,1,0.0628,0.0811,0.0,0.11,0.121,129.866,244280,4
269,Two Feet,Go Fuck Yourself,4NZrZgrRoR4GwR7flWOXRI,79,0.765,0.327,6,-8.029,1,0.277,0.571,0.0479,0.0787,0.292,74.931,129600,4
270,SZA,Green Mile,0FclB23LoCgzu0jm9VOPuq,46,0.366,0.63,9,-7.716,0,0.138,0.595,0.571,0.127,0.134,149.595,214386,4
271,Ariana Grande,fake smile,3wFLWP0FcIqHK1wb1CPthQ,69,0.45,0.619,9,-7.412,1,0.372,0.329,0.0,0.319,0.427,83.3,208880,4
272,Charlotte Lawrence,Young and Reckless,4BY2EyO2sIknvRn5HXuY3X,38,0.686,0.594,4,-6.717,0,0.0769,0.484,0.0,0.195,0.306,100.07,146941,4
273,Outkast,Roses,6bUNEbXT7HovLW6BgPCBsb,73,0.751,0.708,0,-5.653,1,0.0545,0.0482,1.85e-05,0.107,0.509,108.97,369573,4
274,Kanye West,Fade,3cCxoOgfi6hgt8MNteuiiD,69,0.752,0.765,9,-5.805,0,0.0908,0.118,0.0,0.31,0.309,105.998,193748,4
275,Ariana Grande,NASA,4uTvPEr01pjTbZgl7jcKBD,70,0.747,0.458,6,-6.891,1,0.303,0.451,0.0,0.252,0.47,75.029,182000,4
276,Lorde,Yellow Flicker Beat,0Nf53RDPZEjFrQE4B5n6Vf,62,0.585,0.61,1,-8.388,1,0.0353,0.103,0.000314,0.113,0.0597,94.969,232507,4
277,Sigrid,Strangers,3CWuU5kIw8zsWJTcgreUwl,63,0.758,0.718,4,-6.129,0,0.0383,0.00565,0.00132,0.0781,0.127,115.04,233726,4
278,Mr. Probz,Gone,3VoohMZ7fXyNX2xRZFHSOp,45,0.803,0.729,6,-5.548,1,0.0514,0.418,1.56e-06,0.333,0.428,102.967,220454,4
279,Justin Bieber,Love Yourself,50kpGaPAhYJ3sGmk6vplg0,84,0.609,0.378,4,-9.828,1,0.438,0.835,0.0,0.28,0.515,100.418,233720,4
280,Kanye West,Wolves,432hUIl3ISDeytYW5XBQ5h,72,0.395,0.392,1,-8.034,1,0.0925,0.219,0.00173,0.134,0.103,155.856,301587,4
281,Travis Scott,R.I.P. SCREW,4SZepBIPDRwPaHIjAKwRDb,68,0.607,0.609,0,-5.978,0,0.291,0.389,1.6e-05,0.111,0.556,74.946,185610,4
282,Justin Bieber,As Long As You Love Me,75lo8VozcCLRG9WGG674iD,66,0.571,0.873,0,-3.382,0,0.0997,0.0807,0.0,0.361,0.613,139.691,229467,4
283,Drake,Can't Have Everything,5f5r2N4Lp9WoULWPH9zp2W,60,0.856,0.572,1,-8.429,1,0.373,0.0136,1.55e-06,0.121,0.454,82.445,228438,4
284,Hozier,From Eden,0bkW98npv8EsWQ2fXFzK56,64,0.395,0.676,0,-5.46,1,0.0498,0.608,4.86e-05,0.117,0.315,142.929,283467,5
285,Beyoncé,***Flawless (feat. Chimamanda Ngozi Adichie),7tefUew2RUuSAqHyegMoY1,61,0.476,0.688,1,-7.799,1,0.245,0.0953,0.000645,0.438,0.352,140.553,250960,4
286,Selena Gomez,Me & My Girls,4i55R0S2I64mhS5biNbECZ,55,0.629,0.947,2,-3.982,1,0.156,0.0152,0.0,0.0595,0.347,122.019,210507,4
287,The Weeknd,Can't Feel My Face,22VdIZQfgXJea34mQxlt81,82,0.705,0.769,9,-5.526,0,0.0425,0.113,0.0,0.105,0.583,107.949,213520,4
288,Woodkid,The Golden Age,0G2tHYsAHueVaPhTTBbVna,51,0.545,0.752,2,-6.745,1,0.0362,0.723,0.136,0.138,0.232,132.033,224720,4
289,The Neighbourhood,Sweater Weather,2QjOHCTQ1Jl3zawyYOpxh6,92,0.612,0.807,10,-2.81,1,0.0336,0.0495,0.0177,0.101,0.398,124.053,240400,4
290,Hailee Steinfeld,Starving,4Ce37cRWvM1vIGGynKcs22,79,0.728,0.616,4,-4.238,1,0.0645,0.378,0.0,0.105,0.508,99.962,181880,4
291,Future,F*ck Up Some Commas,49zD0wr2S3d0lZPib0K4e1,68,0.874,0.568,11,-5.896,0,0.224,0.0698,1.38e-05,0.149,0.46,139.995,237400,4
292,Miguel,destinado a morir,0bDd5b2Mh9zDcrtj8dnYqt,37,0.8,0.336,2,-8.116,1,0.0459,0.0101,0.000151,0.0807,0.104,125.994,181440,4
293,PARTYNEXTDOOR,Wus Good / Curious,2ekdnv2xVIyAdG3ySoDDeY,69,0.344,0.537,8,-8.215,0,0.079,0.0727,0.000127,0.225,0.453,82.878,212880,5
294,Drake,Jumpman,27GmP9AWRs744SzKcpJsTZ,74,0.852,0.553,1,-7.286,1,0.187,0.0559,0.0,0.332,0.656,142.079,205879,4
295,Arcane Station,Make Me a Bird,4Cn0lRYeUU0mFIW38EdAfQ,30,0.575,0.5,11,-10.737,0,0.0524,0.00369,0.106,0.121,0.228,116.048,240920,4
296,Beyoncé,Partition,5hgnY0mVcVetszbb85qeDg,72,0.412,0.441,11,-11.523,0,0.291,0.0296,0.0726,0.306,0.174,185.571,319467,4
297,Billie Eilish,ocean eyes,7hDVYcQq6MxkdJGweuCtl9,81,0.511,0.363,4,-7.65,0,0.041,0.816,0.0317,0.084,0.169,144.892,200379,4
298,Hayden Thorpe,Love Crimes,4Z8gd0IEcg1qxoZUTSWEZh,42,0.589,0.434,4,-13.572,1,0.0318,0.742,0.179,0.138,0.155,130.001,235961,4
299,Loud Luxury,Body,3jvpPbTJqfyKvEOtOsn83m,61,0.752,0.764,1,-4.399,1,0.038,0.0476,9.44e-05,0.0543,0.582,121.958,163216,4
300,Jhené Aiko,Comfort Inn Ending (Freestyle),03mfJFcTsxfldb0DPI4ygj,58,0.501,0.301,3,-10.8,0,0.0366,0.758,0.00793,0.107,0.179,122.934,321827,4
301,Drake,Gyalchester,6UjfByV1lDLW0SOVQA4NAi,69,0.877,0.391,1,-8.196,1,0.063,0.0317,0.000502,0.0945,0.122,131.018,189230,4
302,Lizzo,Truth Hurts,3HWzoMvoF3TQfYg4UPszDq,78,0.715,0.624,4,-3.046,0,0.114,0.11,0.0,0.123,0.412,158.087,173325,4
303,Tender Games,Flames - Bonus Track,7sr8PwlDlsq4SinP0xGLZM,40,0.375,0.344,3,-9.208,0,0.0328,0.834,0.00603,0.106,0.181,170.724,308638,3
